4	Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.
0	I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple
0	Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon
4	Gone for a run beautiful morning man do I love iOS 5 @apple #iPhone
0	Just searching with my voice on my 2 year old nexus one @apple.
0	@apple your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!
4	@apple your simply the best.
0	#appleupdates2 success stories- iPhone &amp; iPad 2.Now been on phone to Apple 45 mins. iPad 1 WILL not. Wasting my time @apple#Replaceit!
0	Thanks to a 90 minute wait on hold half an hour actually talking to someone the @Apple tech decides to send me an email to fix my phone
0	I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple
0	I am very upset and inconvenienced about this iphone update failed backup. @iphone @apple
0	but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz
0	My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!
4	FaceTime in the tub with @HalesFourOhSix!! Thanks @Apple! http://t.co/3RMeV6Sz
0	Pondering the iOS update... From the sounds of @MikeFerri's difficulties I may just hold off :/ @Apple FIX IT!
0	@parkavekev @apple @forstall Smh at the battery
0	What are some COMFORTABLE in-ear headphones with remote &amp; mic? The ones @apple supply hurt my ears after wearing for 5mins...
0	iPhone software update erased all my pictures :( ughh I hate when that happens wth @Apple
0	@twalve @apple you know the issues they have with DST and alarms :p
0	Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing
0	Apparently @Apple genius training doesn't extend to clocks &amp; service. They're half an hour late for my appointment and couldn't let me know?
0	Thanks @apple for an OS update that has only succesfully bricked my iPod.
4	I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's
0	fuck this see you hoes @ work @WeakTwip @Munnns and FUCK YOU @APPLE
0	screw you @apple iOS 5. I can't download this crap and I'm tired of trying. Get this problem figured out about my connection timing out
0	Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.
0	@apple why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.
4	Day305 I'm thankful for the great customer service received today from @Apple via phone CS new phone on the way #365daysofgratefulness
0	Hey @apple what is going on with @iCloud? #iCloud is failing big time!!!
4	S/O to @apple for replacing my phone for free
4	Loving the new iPod update @apple
0	@Apple Your new Mac update for iCloud has been working very poorly on my 4 gb late 2011 macbook pro. I restarted and everything.
0	what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles
4	@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.
0	#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(@apple sux without steve
0	2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.
4	RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp
4	@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed
0	It took @apple about 7 years just to figure out how to properly syncronize an iPhone. WOW! #ios5
4	Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT
0	@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.
0	Overall I am a fan of the iPhone 4S; however my Siri has issues connecting to the network @Apple
0	Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?
4	Loving my new #iPhone4S thanks @apple for #ios5
0	@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made
4	i love this. so much. thank you @apple. http://t.co/Ui8lOEzX
0	Having major battery drain issue since updating iPhone 4 to iOS 5. Anyone else? @AppStore @iPhone @apple
0	Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!
4	@apple the iPhone 4s is great #genius
4	@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.
0	Absolutely despise that @apple took the zoom feature off the camera on #ios5. Wish I hadn't upgraded. #iPhone totally sucks!!!
0	@Apple why my new iMac is so slow for web browsing? My previous Snow MB was faster! on the same Cable home network. Please help.
0	@apple thanks for ios5 - loving having my music breaking up like I'm talking on a mobile (cell) phone. Bring back functional 4 #iosdonwgrade
0	@Apple #iOS5 on iPhone2 causes Camera apperature dilation problems &amp; freeze.
0	@Apple #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix.
4	Love my new I0S5 @Apple updates. Just when I think it can't get any better somehow it simplifies my life more. That's right-it's an Apple.
4	I can really utilize my time well at the airport! Thanks to @apple http://t.co/vtZcUDxe
4	@apple Siri is amazing
0	Sorry @apple but #iMessage will never be what #BBM is. Disappointed.
0	Iphone 4s siri doesn't work for shit @apple
4	@rygurl you need an @apple iphone4S with Siri!
0	Clarence Thomas must have designed the new OSX lion tossing decades of workflow standards @apple bring back “save as”! #autoSaveSucks
4	Meet #Siri your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple
0	i officially HATE @apple... fix your damn itunes.
0	Dear @apple your staff at the Little Rock store answered my first 3 questions with &quot;I don't know.&quot; they weren't hard questions.
4	just my man @apple store in @schaumburg whoops!!!!
4	So I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac
4	Two things I'm forever grateful are @Apple and @Starbucks. They both are great in their own way.
0	@semilshah yeah except that when you ask for a receipt it takes them 30 minutes to figure out where it printed out. Fix that @Apple!
0	RT @JDougyJ: hey @apple do you wanna fix my fucking playlist order you piece of shit
4	I ♥ @Apple http://t.co/a8on3IAa
0	Bummer! My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.
4	@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry
0	@Apple can suck my dick gotta restore my ipad #annoyed
0	The line at the @apple is just STUPID
0	@nansen Man that sux! @apple io5 upgrade a total #fail for you!
0	RT @nansen: warning @apple iphone friends. I updated to iOS5 and thought i loved it. Now cant send SMS. total #fail with restore. phone freezes!
0	Dear @Apple Contacts you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.
0	Is it too much to ask which app is incompatible @apple? http://t.co/yKqip7nk
4	Loving #iOS5 !! #awesome @Apple
0	Pissed with whoever designs keyboards with @apple for not having a home and end key. working on the CLI i use those keys often
0	@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!
4	RT @MattyRiesz: @kathrynyee You were right an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}
0	hey @apple do you wanna fix my fucking playlist order you piece of shit
4	Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge
4	@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??
0	Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple
0	#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps data and syncing
0	RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.
0	So glad that I paid $69 for this @apple care protection plan. Been on hold for over 20 minutes now. Great customer service. #NOT
4	@apple by far the best iPod and first time iPhone ever.... Good job guys
0	not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help
4	Thank you Steve @apple store 5th av. http://t.co/nSAisriP
0	All I can say about @Apple right now is #GoodRiddance — See? Cancer isn't ALL BAD!
4	@Apple's Siri is witchcraft. What's next @googleresearch. 2 yr lead lost?
0	@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.
4	@Apple iOS 5 is sweet! Notifications phone search covers mail now wifi sync iCloud backup and integrated Twitter are all well done.
0	@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever
0	Having a problem with my iPhone. I can't make/receive calls/text but I can surf the net. Anyone knows what to do? @apple
4	RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s
4	Twitter mentions for Apple Store: http://t.co/EUAidWk2 - RT @deb_lavoy the nice guy at the @apple store replaced my phone gratis when I ...
4	Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s
4	I &lt;3 @apple http://t.co/ondXWpEr
0	@robert_terpstra no worries bud ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)
0	I hate you @apple for not sending Toledooh @bestbuy any @iPhone for @verizon even after I pre ordered!!!
0	@pmphillips @apple If my non-Apple equipment broke this often I guess I'd need an Asus genius bar. But it doesn't so I don't :-)
0	Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)
0	Dear @Apple how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\\mbl^.%)
4	Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.
4	Happy Steve Job's Day everyone! http://t.co/nGmZETm3 @Apple
0	RT @TakeF_Light: Hey @Apple...I know Steve Jobs died &amp; all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light
0	Hey @Apple...I know Steve Jobs died &amp; all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light
0	@apple not happy with Apple today. I did the suggested software update and now nothing works!!!
4	Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D
0	Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
0	Upgraded my iphone software &amp; now the phone is useless. @Apple is telling me I can't even talk to someone about it until 10/21. Unacceptable
4	RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline crack on the screen. thanks @apple
4	the nice guy at the @apple store replaced my phone gratis when I showed him the hairline crack on the screen. thanks @apple
0	IOS5 has one problem when i save someone in my contacts they don't show his nam becuz of the region/ +965 @apple #apple
0	I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail
4	My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job @apple.
4	It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!
0	Dear @Apple.inc Facetime doesn't work in here Fuck You
0	I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.
4	RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple
4	@RickySinghPT got a new backside for my eye phone! V impressed with @apple
4	#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things
4	Apple new AI. Loving Siri!!!@ShankarR @Apple http://t.co/rxFXBI6C
0	Life was much easier when @apple and @BlackBerry were just fruits!
4	I SIMPLY ADORE @apple
4	Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!
4	_ibertaddigital.tv/ iPad a briliant SteveJobs produck http://t.co/00ohfLY6@Apple present... http://t.co/DBbWSDpx
0	@apple No location reminders on ipad2! That was the point of updating to iOS 5
0	Comparing @Office #live with @google #apps and @apple #iCloud I do not see #iCloud leading the crowd. Do you agree ?
4	Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple
4	@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required
4	New iOS 5 update is THE BEST. iloveyou @apple
0	RT @MikeFerri: If @apple doesn't fix iOS5 this week I'm buying a droid #emptythreats
0	Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple I'm going back to your Genius Bar to complain. #annoyed
0	If @apple doesn't fix iOS5 this week I'm buying a droid #emptythreats
0	@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..
4	Finally got my iPhone 4S thanks @Apple. Stupid @att. Learned my lesson.
4	@Apple loving the new Cards app!
0	@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible
4	I absolutely love my iPhone 4S. Thank you Steve and @apple.
4	@apple
0	This is the first time I've been unhappy with any @apple product... Disappointed and the Internet seems as confused as I am right now.
0	i dont like that itunes doesnt remember that i put my apps in folders. @apple ur dumb fix it
0	After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5 plus more. Not as stable though.
0	@apple is full of conceited gafs.
4	@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s
4	Fun with #airplay. Thanks @apple!! http://t.co/EKUEXCx4
0	I will throw rocks at @Apple if this #iOS5 update is depleting my battery life.
4	dammit listening to siri is making me want to upgrade. well played @apple.
0	Had issues with #Siri reaching network today. Too many uses or my signal? @apple
0	The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?
0	Is it me or does #iPhone4s run a little warm sometimes? @apple
4	Create new folders from within your photo album in #iOS5 finally!! Thanks @Apple that's been a thorn in my side for a while. #newfeature
0	@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden so please don't remind us of it.
0	@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??
0	Dear @Apple I don't want the newsstand icon on my screen. #notcool
0	@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye
0	Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!
4	Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.
4	@Blackberry &amp; @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!
0	I wish Siri could tweet for me . @apple fix that .
0	@apple I'm still waiting for you to deliver my phone to @sprint
0	@apple #Siri is not working!
0	I will never purchase another @Apple product for the rest of my life. I am glad Steve Jobs is fucking dead. MAY YOU FUCKING ROT IN HELL!!!!!
0	Thanks to @Apple my new iMac is a brick. I cannot re-install Lion and I cannot purchase it because it was installed by the former owner.
0	Asked #Siri &quot;Where's Baby Lisa?&quot; and was told &quot;sorry I'm having trouble connecting to the network right now.&quot; @apple server fail. #ios5
4	#iOS5 update submitted to @apple! Thanks for all the support!
0	I still cannot believe @apple did not fix Folders in iOS5. 12 items per folder? Really?
4	I'm amazed at how siri has changed the way I use my phone. I had no idea it would be this good and it's still in beta. Good job @apple. Wow
0	Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
0	Damn you @apple for breaking wififofum! It continued to work in ios 4. Was one of my most used apps. Damn Apple's overbearing policies!
0	@EmilieCarol @apple did u update your phone and pictures got deleted? Me too how do I get them back?
0	yo @apple this update is a disaster
0	Dear @AppleCongratulations I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures
0	Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!
4	Awesome service from the @apple store in pc. Thanks chris!
0	RT @JoelBurns: Dear @Apple it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls &amp; texts&gt;(
0	By far the worst experience upgrading out of any version of iOS @apple #iOS5
0	What happened? RT @xCuntNuggetx: Never purchasing another item from @apple.
0	Never purchasing another item from @apple.
4	RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO
0	RT @leiboaz: Wow worst @apple customer service experience ever. Arrogant and inept. Bad combo Biltmore Apple store.
0	Wow worst @apple customer service experience ever. Arrogant and inept. Bad combo Biltmore Apple store.
4	I am crazy about #iOS5 . The photo cropping is the best! @apple
0	Hey guys at @Apple WTF is happening to #iPhone4 with #iOS5 suddenly fade to black and begin to vibrate continuously I had to reboot it
0	@hbogo @apple - why don't you play nice and let me use HDMI from iPad? Pretty lame.
0	Warning: if iphone apps spontaneously loose data it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment
0	RT @JoelBurns: Dear @Apple it's me again. Thanks for beautiful new iOS features. But I miss some of the old ones. Like making calls &amp; texts&gt;:-(
0	…and only the first 23 images in my Photo Roll made it over? Seriously @apple how did you fuck this up so much?
4	.@apple thanks for fixing this... http://t.co/wTj1ogDO
4	Hell yes!!! Got my contacts back!! Thanks @apple
0	@apple i have downloaded new iPhone software but i lost all my contacdetaylarda how Will i get all the info back???
0	@apple why does #iPhone4 plus #iOS5 equal half the battery life?
0	@apple why isn't my iTunes updating? I just wanna update my iPhone to IOS5!!! Then iTunes says that it needs to update to do it. Then fails!
0	Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?
4	RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE
4	@apple has changed life.
0	@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday I'm returning my iPhone 4S.
0	@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing accessing mail... is this a good premise for #iCloud? @Apple ...
0	need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work
4	Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!
0	Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) &amp; IE (not Firefox Chrome). #sadmac
0	@RonakKataria @apple you heard of testing before deploying updates. Difference between microsoft &amp; apple: None
0	Disappointing visual merchandising @apple. Simple but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi
0	has been on terminal hold with @apple support! She must not be the only person having trouble with the new iphone and synching!
0	@Apple wasted 20 hours of my time after software wiped out my phone. Now have to work late thru night. AND I'm w/o a phone at least 4 days!
0	@apple thanks apple for ios 5 and losing all my contacts!
0	@apple give me my apps back!!!
0	@Apple #iOS5 NONSTOP DROPPED CALLS&amp;MUTE BUTTON RANDOMLY ACTIVATING&amp;PERSON CANT HEAR ME PULL PHONE FROM EAR TO BE ON A &quot;MOBILE ME&quot; SCREEN
0	RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????Wtf!!!!
0	@tomcolontonio @apple #EPICFAIL
0	I'm salty as shit @apple ! @bestbuy gets the at&amp;t iPhone 4s but not the sprint version. GTFOH how can you (cont) http://t.co/6iGBDmOq
0	iOS5 fucking shats! @apple
4	@jonsibley Actually the @Apple mouse is pretty sweet man.
4	The #iphone4s is amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple
4	Please someone buy me an IMac 27&quot; I'll love you for like ever and ever! @apple
0	90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.
0	So &quot;cutting the cord&quot; makes podcasts even harder to manage?!? No subscriptions! WTH @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)
0	remember when people used to say &quot;flat the fuck out!!&quot; lol.. and their face while saying.... kindahow i feel about @apple
0	In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
0	Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?
0	So &quot;cutting the cord&quot; in #iOS5 makes podcasts even harder to manage? No subscriptions? WTH @Apple? http://t.co/eTYXkxmb (via @gdgt)
0	Also @EricGreenspan don't forget @Apple stop closing the app store after each bloody purchase...
0	@apple cu
4	Finally got the @apple IPhone thanks to @sprint getting with the times
0	*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5
4	#iOs5 is nice and as it had to be ! Thanks @Apple
4	Good support fm Kevin @apple #Bellevue store 4 biz customers TY!
4	I heart @apple
0	Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!
0	@apple #siri can't connect to the network -- it's LESS useful that VoiceControl now... :(
0	Looks like spending countless hours editing 20+ galleries in mobileme galleries was in vain. No gallery migration on #iCloud. Ugh. @apple
0	@apple took my Siri and made it exclusive to iPhone 4S #SoRude
4	Just downloaded IOS 5. It's better than I expected! #thankyou @apple
4	Wow I am loving this new @apple update for my touch. #coolness Well done
4	@Apple: Siri is amazing!!! I'm in love!
0	total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.
0	Waited in line for nothing fucking genius @Apple called an app for &quot;John&quot; not &quot;jean&quot; stop fucking up my name im not a French boy. #PCam ...
0	Dear @apple One day you're going to release a version of iTunes that doesn't freeze more often than it works. One day.
0	It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.
0	This does not bode well. After charging all night my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls &amp; light use
0	Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....
0	#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!
0	@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. Car is sweet SYNC is #EpicFail
0	iOS 5 crashed! Twice today ? @apple
0	Installed io5 - fine on ipad but wiped wife's iPhone and restore from backup failed! #Bigtrouble #help @apple
0	RT @gdcurry: Really @Apple? What have you done to my iTunes now? I can't click on Music Movies TV Shows or any playlists. I get a little &quot;no&quot; symbol
4	Love love love iOS 5!! @apple
0	DAMN YOU !!! @apple
4	Took me months to decide but tonight I have chosen #google over Amazon S3 for image storage solution.
0	There are too many #google services that do not work when you are a #googleapps user. #googleplus above all + profiles + #plusone
4	RT @spacecanard Today's the Day. ICS &lt;3 #android #google #samsung
4	The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now try it :) #Google #android #nexusprime
4	Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE
4	Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb
4	Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU
0	Starting to doubt #google android policy: no released android sources since 2.3.3! Curious for an opensource project to say the least...
4	#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google
4	@Tita_Ramos #Google it =)
4	RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar! http://t.co/MTu7tGx7 #android #google #nexus #BigMAMA
4	Me too RT @MohamedG: Exciting day It's Ice cream Sandwich day ;) #Google #Android
0	Youtube video views are still not updating properly. #google #youtube #fail
4	WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.
4	hahaha integrated data usage manager... in sucha brilliant way sleek design superb and I'm only watching videos LOL #Google
4	I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?
4	Google Ice Cream Sandwich - sounds yummy! What do you think? http://t.co/gMsgXcq8 #google #Android #ice cream sandwich
4	#Google Me!!!!!!!!
4	Exciting day It's Ice cream Sandwich day ;) #Google #Android
4	Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar! http://t.co/mSWX6Eo6 #android #google #nexus #BigMAMA
4	@Bla1ze I was referring to #Google &amp; #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI
4	http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus
4	Simply Amazing! http://t.co/9qmG3irA #Google #Samsung #Galaxy #Nexus #Prime #Android4 #IceCreamSandwich
4	#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich &amp; it sure looks good! http://t.co/sNL38EM1
4	#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF
0	Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously.
0	RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f
4	#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics
4	RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android
4	When in doubt... #Google it!!!
4	[GReader Share] Five Reasons Why Google is Winning the War in Photosharing http://t.co/coQCLb9R - #photography #fotografia #google+
0	is mulling #google + but hmmm just aint shore bout nuther social media profile. http://t.co/tm2pK3lR #webtech
4	RT @Assim99: Dear #Google I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology
4	RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV
4	Sorry #Apple #Google and #Samsung just made you look bad. #Android is king
4	Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV
4	#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia
4	Not impressed much with the new Android update. But good signs: a readable font emphasis on design and less nerdiness. #google
4	Video: #Google wallet see the wow effect http://t.co/mcW78VtG
4	When I'm about to tweet something and I cant remember how to spell I go straight to #Google
4	Dear #Google I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology
4	Google steps up its privacy game launches Good To Know http://t.co/zqJU1pth #innovation #google #privacy #technology #internet #web
4	Very cool #Google browser ''Chrome.
4	#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!
0	#google+ is really confusing..
4	#Google is seriously my muthafuckin' best friend.
0	is mulling #google+ but hmmm just aint shore bout nuther social media profile.
4	Maybe not the most efficient way to browse but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel
4	@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook
4	Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn
4	I agree with @wellis68 that the &quot;Hangouts&quot; on #Google+ are friggin' awesome!”
4	http://t.co/Pl4ZeEvH - Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BgKiMGJF
0	ATHEN's review of #Google Docs #accessibility shows a lot of work needs to be done. http://t.co/rad9WdSw #a11y HT @chadleaman
4	#google #galaxynexus #icecream great
0	Gonna dump one of my gmail accounts. not only do I get tons of spam I get tons of false positives. Not cool. #Google
0	The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google
4	The next #Google #Nexus phone is here!!. http://t.co/edSwoXoC
4	Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google
0	#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September for ... http://t.co/G0ElVRVJ #TCN
0	Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google
4	#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google
0	RT @LCmediaHouse: 4chan's Chris Poole: #Facebook &amp; #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia
4	#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google
0	Lecture Notes in Financial Economics pdf ebook: http://t.co/7gJQvEwN #google
0	I hate tron theme #Google #ICS
4	/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy
4	Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :)
4	#google+ (: lovin it
4	&quot;Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+
4	RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus
4	I want the new #google #galaxynexus. Android 4.0 is going to be the fucks
4	#Google #Nexus press conference http://t.co/2WV01o5v #slick
4	5 Reasons why you should be using Google Adwords http://t.co/HCo5jOYD #SEO #SEM #adwords #Google
4	S/O to #google for getting me through high school and college....you are appreciated
4	iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space
4	@immad_immad #google always thinking ahead
4	@VentureBeat I like the #google virtual bookcase thank you for sharing
